1,0,0,0,13Q,Chartright Air Inc.,YYC,MSP
1,0,0,0,13Q,Chartright Air Inc.,YYZ,BED
1,0,0,0,13Q,Chartright Air Inc.,YYZ,BED
1,0,0,0,13Q,Chartright Air Inc.,YYZ,CLE
1,0,0,0,13Q,Chartright Air Inc.,YYZ,FXE
1,0,0,0,13Q,Chartright Air Inc.,YYZ,HPN
1,0,0,0,13Q,Chartright Air Inc.,YYZ,HVN
1,0,0,0,13Q,Chartright Air Inc.,YYZ,INT
1,0,0,0,13Q,Chartright Air Inc.,YYZ,MDW
1,0,0,0,13Q,Chartright Air Inc.,YYZ,PIT
1,0,0,0,13Q,Chartright Air Inc.,YYZ,ROC
1,0,0,14520,CC,Air Atlanta Icelandic,ATL,HHN
1,0,0,20020,CC,Air Atlanta Icelandic,ATL,TLL
19,0,0,1730740,CC,Air Atlanta Icelandic,GSP,HHN
2,0,0,0,CC,Air Atlanta Icelandic,GSP,LGG
4,0,0,1287440,CC,Air Atlanta Icelandic,HHN,ATL
19,0,0,4000040,CC,Air Atlanta Icelandic,HHN,GSP
1,0,0,23980,CC,Air Atlanta Icelandic,IAH,SMA
4,0,0,554620,CC,Air Atlanta Icelandic,JED,JFK
3,0,0,540760,CC,Air Atlanta Icelandic,JFK,JED
1,0,0,155320,CC,Air Atlanta Icelandic,JFK,RUH
1,0,0,2193,NC,Northern Air Cargo Inc.,BRO,YQG
1,0,0,207,NC,Northern Air Cargo Inc.,CHS,SLW
1,0,0,3760,NC,Northern Air Cargo Inc.,LRD,SLW
1,0,0,437,NC,Northern Air Cargo Inc.,QRO,LRD
3,0,0,59128,NC,Northern Air Cargo Inc.,SLW,LRD
3,0,0,52258,NC,Northern Air Cargo Inc.,SLW,LRD
1,0,0,5556,NC,Northern Air Cargo Inc.,SLW,YIP
8,0,0,929419,LH,Lufthansa German Airlines,ATL,FRA
4,0,0,242876,LH,Lufthansa German Airlines,ATL,FRA
27,0,0,4104808,LH,Lufthansa German Airlines,DFW,FRA
8,0,0,1106127,LH,Lufthansa German Airlines,DFW,MEX
13,0,0,2385821,LH,Lufthansa German Airlines,FRA,ATL
13,0,0,1851788,LH,Lufthansa German Airlines,FRA,ATL
9,0,0,1305500,LH,Lufthansa German Airlines,FRA,DFW
1,0,0,128471,LH,Lufthansa German Airlines,FRA,IAH
6,0,0,778411,LH,Lufthansa German Airlines,FRA,JFK
44,0,0,7043850,LH,Lufthansa German Airlines,FRA,ORD
9,0,0,945661,LH,Lufthansa German Airlines,FRA,SEA
13,0,0,1606374,LH,Lufthansa German Airlines,GDL,DFW
4,0,0,557788,LH,Lufthansa German Airlines,IAH,FRA
5,0,0,668917,LH,Lufthansa German Airlines,IAH,FRA
18,0,0,2546403,LH,Lufthansa German Airlines,JFK,FRA
17,0,0,2275704,LH,Lufthansa German Airlines,LAX,FRA
13,0,0,1351440,LH,Lufthansa German Airlines,MEX,DFW
