28,4480,3454,15048,DL,Delta Air Lines Inc.,ATL,GDL
31,4960,3455,812,AA,American Airlines Inc.,DFW,MBJ
18,3744,3459,244796,AF,Compagnie Natl Air France,ORD,CDG
20,4380,3459,556712,LX,Swiss International Airlines,ZRH,BOS
30,3840,3461,0,AA,American Airlines Inc.,CTG,MIA
31,3968,3461,148,AA,American Airlines Inc.,MIA,CAP
30,5400,3461,0,VB,Aeroenlaces Nacionales S.A. de C.V. d/b/a VivaAerobus,GDL,LAX
13,3822,3465,426978,KL,Klm Royal Dutch Airlines,AMS,JFK
25,4000,3469,0,DL,Delta Air Lines Inc.,AUA,JFK
29,4147,3469,0,WN,Southwest Airlines Co.,PUJ,ATL
62,4712,3469,0,MQ,Envoy Air,DFW,QRO
52,3948,3470,0,CP,Compass Airlines,YEG,SEA
28,7042,3470,1401620,NH,All Nippon Airways Co.,HND,ORD
27,4860,3475,0,NK,Spirit Air Lines,PTY,FLL
30,4290,3477,0,WN,Southwest Airlines Co.,PVR,OAK
28,3736,3478,0,WS,Westjet,LAS,YYC
30,4500,3481,10440,UA,United Air Lines Inc.,MEX,IAD
28,5208,3481,11191,AM,Aeromexico,GDL,SFO
14,3752,3483,775144,KL,Klm Royal Dutch Airlines,AMS,LAX
11,3784,3490,29592,DY,Norwegian Air Shuttle ASA,JFK,ARN
35,3850,3490,0,DL,Delta Air Lines Inc.,YYC,MSP
34,4268,3490,8927,UA,United Air Lines Inc.,MGA,IAH
13,3731,3494,13915,MF,Xiamen Airlines Co. Ltd.,JFK,FOC
23,4211,3494,85364,FI,Icelandair,KEF,MCO
30,4800,3496,165,AA,American Airlines Inc.,ORD,MBJ
17,4725,3497,88898,FJ,Air Pacific Ltd.,LAX,NAN
23,3680,3507,0,DL,Delta Air Lines Inc.,SJD,ATL
26,3744,3509,0,LP,Lan Peru Airlines,MCO,LIM
30,3720,3510,45778,DL,Delta Air Lines Inc.,GUA,ATL
22,3938,3511,5194,UA,United Air Lines Inc.,MGA,IAH
23,5497,3512,400965,EY,Etihad Airways,DFW,AUH
26,3793,3517,0,AC,Air Canada,RSW,YUL
19,4066,3518,344307,BA,British Airways Plc,LHR,MSY
34,4268,3520,1891,UA,United Air Lines Inc.,IAH,MGA
17,4284,3522,236740,LO,Polskie Linie Lotnicze,WAW,EWR
24,4309,3522,0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,SJC
87,4350,3523,0,AX,Trans States Airlines,YUL,ORD
27,5022,3523,3472,AM,Aeromexico,SFO,GDL
31,6324,3528,250857,AA,American Airlines Inc.,MIA,CNF
25,4490,3530,0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),OAK,GDL
33,5280,3531,0,AM,Aeromexico,MEX,LAS
61,4636,3532,0,QX,Horizon Air,YEG,SEA
28,4004,3533,0,WN,Southwest Airlines Co.,HOU,MBJ
23,4117,3534,409,UA,United Air Lines Inc.,DEN,YYC
17,6222,3538,442106,UA,United Air Lines Inc.,PEK,SFO
31,4960,3543,0,B6,JetBlue Airways,FLL,BOG
18,4140,3544,0,F9,Frontier Airlines Inc.,PHL,CUN
25,4150,3548,2349,UA,United Air Lines Inc.,ORD,MBJ
29,3828,3551,10884,DL,Delta Air Lines Inc.,MEX,SLC
108,5400,3551,0,ZX,Air Georgian,CLE,YYZ
20,3720,3555,0,D8,Norwegian Air International Ltd.,PTP,JFK
24,3783,3557,57,DL,Delta Air Lines Inc.,CUN,BOS
31,4433,3558,0,WN,Southwest Airlines Co.,PVR,HOU
19,4607,3560,217118,DL,Delta Air Lines Inc.,ATL,DUS
24,3816,3561,3405,AS,Alaska Airlines Inc.,SJC,GDL
28,5156,3561,2,AM,Aeromexico,GDL,SJC
29,4147,3562,0,WN,Southwest Airlines Co.,SNA,SJD
29,4350,3565,12177,AV,Aerovias Nacl De Colombia,MIA,MDE
30,4719,3565,0,DL,Delta Air Lines Inc.,DTW,CUN
30,4980,3565,0,UA,United Air Lines Inc.,HAV,EWR
27,4320,3566,0,B6,JetBlue Airways,BOS,STI
14,3752,3567,841452,KL,Klm Royal Dutch Airlines,LAX,AMS
31,4728,3567,704,AV,Aerovias Nacl De Colombia,IAD,BOG
28,4732,3568,470226,NH,All Nippon Airways Co.,NRT,SJC
24,3786,3569,0,DL,Delta Air Lines Inc.,BOS,CUN
31,4929,3571,0,AS,Alaska Airlines Inc.,MEX,LAX
19,4446,3574,391481,DL,Delta Air Lines Inc.,NGO,DTW
18,5168,3575,319440,KE,Korean Air Lines Co. Ltd.,DFW,ICN
14,4088,3576,0,HX,Hong Kong Airlines Limited,SPN,HKG
31,4650,3579,55108,AV,Aerovias Nacl De Colombia,BAQ,MIA
30,4500,3584,5301,AA,American Airlines Inc.,CLT,GCM
29,4640,3587,0,B6,JetBlue Airways,MBJ,MCO
18,6102,3590,168337,VA,Virgin Blue International Airlines t/a V Australia,LAX,MEL
17,4220,3591,67197,SA,South African Airways,ACC,IAD
29,4350,3591,0,4O,ABC Aerolineas SA de CV dba Interjet,MEX,SAT
19,4446,3593,346634,DL,Delta Air Lines Inc.,CDG,MSP
62,4650,3594,0,QK,Jazz Aviation LP,SJC,YVR
31,4092,3596,6525,DL,Delta Air Lines Inc.,MEX,ATL
61,4636,3597,0,MQ,Envoy Air,QRO,DFW
13,3822,3599,293885,KL,Klm Royal Dutch Airlines,JFK,AMS
28,4263,3601,4391,AV,Aerovias Nacl De Colombia,JFK,BOG
30,5400,3601,0,NK,Spirit Air Lines,FLL,MBJ
31,4091,3608,0,DL,Delta Air Lines Inc.,ATL,HAV
27,4955,3610,629,EI,Aer Lingus Plc,BOS,SNN
14,4200,3612,293856,AC,Air Canada,LAX,YYZ
18,4338,3613,75616,SU,Aeroflot Russian Airlines,SVO,MIA
25,4000,3615,0,B6,JetBlue Airways,BOS,NAS
27,3861,3616,0,WN,Southwest Airlines Co.,HOU,BZE
28,4480,3616,8562,AM,Aeromexico,MEX,BOS
14,4326,3618,128018,CZ,China Southern Airlines,SFO,WUH
30,5400,3621,0,NK,Spirit Air Lines,MBJ,FLL
